Id,Sales
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,0.0
4183,0.0
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.0
4192,0.0
4193,0.0
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,2660.85
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,12782.25
4266,4087.05
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,4324.65
4282,3900.0
4283,5986.75
4284,3144.15
4285,6304.55
4286,4696.75
4287,5876.5
4288,6147.1
4289,4326.2
4290,3398.3
4291,5327.55
4292,5294.45
4293,4101.5
4294,5708.2
4295,5152.45
4296,3172.35
4297,4299.8
4298,6789.9
4299,8344.2
4300,6626.6
4301,6571.3
4302,4142.8
4303,5263.6
4304,2091.0
4305,7853.6
4306,7530.9
4307,9687.75
4308,5834.05
4309,2486.45
4310,5667.2
4311,5933.7
4312,7796.2
4313,4526.85
4314,5464.9
4315,5338.15
4316,5931.95
4317,2505.5
4318,7265.2
4319,3825.85
4320,7144.75
4321,7115.5
4322,3539.1
4323,7671.55
4324,5889.75
4325,4760.4
4326,3617.6
4327,7048.15
4328,9829.35
4329,5769.3
4330,5079.85
4331,8485.85
4332,8030.75
4333,5340.4
4334,6798.85
4335,2319.6
4336,2107.2
4337,4875.25
4338,5976.7
4339,8513.35
4340,7818.35
4341,3846.65
4342,7814.75
4343,7768.9
4344,5248.7
4345,2947.35
4346,10462.3
4347,3535.25
4348,4472.5
4349,7513.15
4350,5489.35
4351,5814.55
4352,2715.4
4353,5383.85
4354,4610.55
4355,5344.4
4356,7987.2
4357,6863.3
4358,4875.25
4359,3327.0
4360,7323.2
4361,11326.25
4362,4804.7
4363,2830.6
4364,6357.15
4365,5920.3
4366,7315.4
4367,9032.35
4368,2211.4
4369,7333.4
4370,4382.95
4371,5960.65
4372,6263.7
4373,2462.3
4374,5082.55
4375,4892.65
4376,7179.6
4377,7833.3
4378,4416.25
4379,4376.6
4380,6833.3
4381,6302.65
4382,5312.05
4383,7072.25
4384,4431.0
4385,6397.2
4386,4333.15
4387,2877.4
4388,5281.6
4389,6320.7
4390,6349.15
4391,6498.2
4392,7927.7
4393,4006.75
4394,7536.4
4395,3130.45
4396,3821.4
4397,7968.65
4398,5855.9
4399,7038.45
4400,9521.05
4401,5832.05
4402,5080.05
4403,6817.1
4404,7541.95
4405,4039.15
4406,2802.1
4407,5359.4
4408,4412.0
4409,5744.1
4410,4086.4
4411,5476.05
4412,6557.15
4413,6483.95
4414,6232.85
4415,2909.8
4416,6452.0
4417,6676.9
4418,3551.5
4419,5775.9
4420,3155.9
4421,5428.85
4422,3374.05
4423,3754.6
4424,4383.05
4425,7254.15
4426,6460.25
4427,7084.9
4428,10221.5
4429,3963.3
4430,4770.05
4431,10049.8
4432,5161.45
4433,7722.15
4434,6507.35
4435,5111.1
4436,5983.1
4437,4177.4
4438,4394.7
4439,7903.85
4440,4912.3
4441,2879.9
4442,3244.2
4443,7302.65
4444,8846.7
4445,5806.8
4446,6911.4
4447,3885.35
4448,2499.5
4449,1939.85
4450,3529.85
4451,5121.35
4452,6912.7
4453,5609.8
4454,4655.25
4455,7601.95
4456,7266.65
4457,6781.95
4458,4808.35
4459,8064.55
4460,9124.1
4461,3668.35
4462,5565.95
4463,5023.95
4464,6412.05
4465,3110.4
4466,5458.9
4467,4760.65
4468,8130.7
4469,5559.15
4470,7348.95
4471,6827.7
4472,4618.15
4473,7419.8
4474,16434.15
4475,8375.25
4476,3455.7
4477,3303.85
4478,5877.25
4479,9019.0
4480,4395.35
4481,8648.05
4482,16564.7
4483,4553.5
4484,2321.95
4485,10205.85
4486,3166.4
4487,6806.8
4488,3395.8
4489,5653.1
4490,0.0
4491,7100.05
4492,5388.4
4493,5600.8
4494,9538.9
4495,5782.1
4496,5673.25
4497,7059.3
4498,5538.3
4499,6824.65
4500,9225.05
4501,4756.0
4502,5666.7
4503,4156.65
4504,3404.7
4505,4798.75
4506,4693.55
4507,4663.35
4508,8214.15
4509,6925.5
4510,7991.45
4511,4344.85
4512,3866.35
4513,4056.3
4514,5250.65
4515,5676.4
4516,2709.95
4517,7138.25
4518,5549.2
4519,6767.2
4520,5311.25
4521,3850.9
4522,3295.5
4523,2481.6
4524,8426.0
4525,5766.3
4526,5891.8
4527,11280.0
4528,7023.55
4529,4205.45
4530,5441.6
4531,2478.05
4532,3867.15
4533,3746.9
4534,3557.05
4535,8350.6
4536,4120.3
4537,8633.3
4538,10763.35
4539,5524.3
4540,5881.8
4541,4086.95
4542,4913.6
4543,4810.9
4544,11375.0
4545,5959.8
4546,6651.65
4547,3437.7
4548,5182.0
4549,5466.9
4550,7769.1
4551,6344.3
4552,5289.85
4553,6286.75
4554,4106.3
4555,7654.15
4556,6054.45
4557,5981.85
4558,8965.05
4559,6689.85
4560,8708.3
4561,3109.75
4562,5435.55
4563,4567.8
4564,8213.65
4565,7023.0
4566,7092.55
4567,6035.7
4568,7489.65
4569,4785.4
4570,6100.2
4571,5960.4
4572,2935.85
4573,12522.25
4574,17616.7
4575,7107.2
4576,6457.0
4577,6888.25
4578,8059.35
4579,7687.15
4580,2854.55
4581,4458.0
4582,5294.05
4583,7837.25
4584,2364.45
4585,4188.0
4586,4997.7
4587,4952.3
4588,4687.4
4589,2751.0
4590,2783.1
4591,6256.4
4592,3165.65
4593,4632.1
4594,5634.75
4595,4861.3
4596,8727.8
4597,11585.45
4598,4628.5
4599,7167.2
4600,6062.4
4601,10453.65
4602,5229.85
4603,2757.4
4604,4939.95
4605,10678.7
4606,4278.25
4607,6839.0
4608,1833.55
4609,3759.15
4610,6438.7
4611,6921.2
4612,5340.3
4613,8531.55
4614,8085.15
4615,7895.75
4616,3642.35
4617,10866.0
4618,1860.55
4619,3451.9
4620,6282.1
4621,4542.1
4622,10119.65
4623,2537.2
4624,4785.4
4625,5194.1
4626,7750.0
4627,9969.5
4628,4807.85
4629,2890.2
4630,7085.8
4631,9792.05
4632,4918.15
4633,5049.4
4634,9209.95
4635,5453.3
4636,4803.75
4637,3608.8
4638,7392.85
4639,3821.45
4640,12822.4
4641,7188.85
4642,14624.9
4643,6253.8
4644,4198.75
4645,2111.25
4646,6125.3
4647,6144.6
4648,4924.2
4649,8922.2
4650,5212.85
4651,2390.95
4652,6946.7
4653,3363.9
4654,9439.75
4655,7429.75
4656,7388.05
4657,8175.45
4658,4396.3
4659,7333.2
4660,7429.65
4661,4822.35
4662,6098.3
4663,3997.1
4664,9814.55
4665,5720.9
4666,3344.85
4667,5059.9
4668,7784.75
4669,5396.25
4670,3811.4
4671,4926.35
4672,5492.3
4673,4149.65
4674,4910.05
4675,9571.2
4676,4586.3
4677,3201.8
4678,6407.6
4679,4733.25
4680,2657.1
4681,4598.15
4682,7872.55
4683,6922.15
4684,10027.8
4685,8041.3
4686,6455.15
4687,5655.45
4688,4174.0
4689,9713.4
4690,6793.9
4691,6584.85
4692,4936.9
4693,5298.25
4694,4826.7
4695,2220.65
4696,11878.7
4697,5407.7
4698,5846.05
4699,4732.2
4700,1393.1
4701,7560.2
4702,5613.2
4703,4203.6
4704,3663.0
4705,6951.9
4706,4921.7
4707,4095.7
4708,10257.35
4709,4215.3
4710,4753.5
4711,3625.55
4712,2635.55
4713,4469.25
4714,12929.05
4715,5116.15
4716,5294.05
4717,4922.2
4718,3571.15
4719,3241.1
4720,5700.65
4721,2760.25
4722,9740.95
4723,5603.9
4724,2876.05
4725,8256.1
4726,2420.6
4727,3467.25
4728,8207.8
4729,8009.45
4730,8598.7
4731,2337.15
4732,4843.4
4733,4350.4
4734,3786.2
4735,16216.45
4736,10422.4
4737,4855.6
4738,3062.05
4739,4988.5
4740,3952.5
4741,2454.95
4742,7239.9
4743,4751.25
4744,6109.5
4745,6931.3
4746,4805.2
4747,4992.1
4748,5859.25
4749,7347.7
4750,6413.6
4751,2684.25
4752,5507.9
4753,6868.8
4754,8436.85
4755,5582.35
4756,7068.7
4757,2312.95
4758,8601.35
4759,4840.75
4760,2756.65
4761,4497.3
4762,4079.15
4763,4628.8
4764,6693.6
4765,3749.65
4766,7883.4
4767,4451.05
4768,7113.45
4769,8467.5
4770,4667.1
4771,7258.65
4772,6202.85
4773,2655.9
4774,9908.6
4775,3673.75
4776,3153.75
4777,6220.25
4778,13198.5
4779,9397.75
4780,4160.55
4781,4786.75
4782,6859.95
4783,7103.45
4784,4315.15
4785,7787.4
4786,3055.15
4787,4867.25
4788,3826.5
4789,3378.0
4790,2473.55
4791,7329.6
4792,6342.0
4793,4612.6
4794,5161.65
4795,7538.65
4796,8034.5
4797,4469.6
4798,4955.55
4799,4917.05
4800,6957.3
4801,4845.05
4802,2226.75
4803,5333.5
4804,7774.45
4805,5847.8
4806,5320.8
4807,2475.0
4808,8355.0
4809,2809.6
4810,8279.5
4811,5100.15
4812,4245.35
4813,7782.3
4814,3606.95
4815,4202.35
4816,8797.15
4817,2369.6
4818,6224.95
4819,9084.1
4820,6896.45
4821,2535.9
4822,4876.1
4823,3769.95
4824,2173.7
4825,4541.3
4826,5973.5
4827,4742.15
4828,3934.0
4829,5149.9
4830,5181.5
4831,10570.15
4832,4740.2
4833,6110.95
4834,3906.9
4835,5982.55
4836,6503.85
4837,5442.45
4838,7393.7
4839,8637.1
4840,7483.45
4841,5289.75
4842,4757.95
4843,2645.55
4844,5116.45
4845,8378.8
4846,6882.7
4847,5592.35
4848,13445.15
4849,3250.95
4850,5299.45
4851,4210.5
4852,7955.5
4853,9298.35
4854,6884.5
4855,7565.3
4856,7150.2
4857,11508.85
4858,6373.1
4859,5140.2
4860,2385.3
4861,4631.45
4862,3502.9
4863,2958.5
4864,7000.2
4865,17474.25
4866,5120.8
4867,3187.15
4868,4651.45
4869,3889.55
4870,5736.0
4871,1865.7
4872,5987.2
4873,6102.35
4874,3077.0
4875,10518.15
4876,10680.3
4877,4287.05
4878,5877.1
4879,3715.2
4880,4066.1
4881,3853.85
4882,8562.45
4883,3803.05
4884,3933.7
4885,5237.9
4886,5507.05
4887,6328.3
4888,6967.9
4889,2801.9
4890,7702.65
4891,6542.2
4892,4878.5
4893,3729.85
4894,3559.35
4895,4484.95
4896,4459.3
4897,9042.6
4898,4287.95
4899,3424.0
4900,6177.15
4901,4548.9
4902,5384.2
4903,4993.35
4904,5685.15
4905,10347.3
4906,6682.15
4907,5824.65
4908,3540.35
4909,4420.9
4910,6757.05
4911,3833.9
4912,4633.0
4913,5331.95
4914,12215.05
4915,6950.1
4916,4413.7
4917,5869.7
4918,4427.15
4919,5971.85
4920,5724.5
4921,9180.9
4922,6617.15
4923,4663.95
4924,4332.05
4925,2098.85
4926,4018.05
4927,18133.5
4928,1942.75
4929,4704.8
4930,6116.4
4931,6944.2
4932,6639.35
4933,7926.4
4934,5713.3
4935,6916.5
4936,2661.15
4937,6982.6
4938,3612.7
4939,6211.05
4940,9335.5
4941,3980.45
4942,8629.7
4943,5720.85
4944,2869.75
4945,5869.7
4946,6084.25
4947,2627.1
4948,8009.15
4949,6726.35
4950,4466.3
4951,9353.7
4952,7703.0
4953,6321.7
4954,4318.4
4955,3379.85
4956,5000.8
4957,0.0
4958,6023.3
4959,2426.6
4960,5750.15
4961,2726.05
4962,5106.5
4963,5693.7
4964,4494.1
4965,5140.4
4966,8460.2
4967,5367.4
4968,7818.5
4969,5620.9
4970,5710.85
4971,8682.6
4972,6703.65
4973,4253.7
4974,5343.25
4975,4869.75
4976,5165.6
4977,11588.6
4978,5528.8
4979,5708.1
4980,9103.0
4981,6258.6
4982,2041.95
4983,8791.75
4984,7735.3
4985,6195.3
4986,7319.75
4987,6311.4
4988,7984.35
4989,5144.5
4990,4150.55
4991,3181.45
4992,5998.3
4993,7383.3
4994,2974.9
4995,7476.95
4996,6687.3
4997,4767.6
4998,6949.25
4999,4301.8
5000,6933.45
5001,2146.25
5002,4376.75
5003,4506.3
5004,3676.7
5005,6304.1
5006,7276.8
5007,8246.8
5008,5642.1
5009,3967.05
5010,5852.5
5011,6292.15
5012,7175.7
5013,2896.0
5014,2614.95
5015,8994.3
5016,5693.95
5017,3727.45
5018,7337.5
5019,7307.5
5020,6703.1
5021,4324.1
5022,1967.4
5023,6060.3
5024,5505.85
5025,5010.25
5026,9243.85
5027,6787.95
5028,3446.3
5029,5795.75
5030,3028.95
5031,1090.05
5032,5524.2
5033,8798.55
5034,5102.6
5035,4302.7
5036,3280.75
5037,5259.95
5038,7995.55
5039,6057.15
5040,9010.3
5041,4497.0
5042,4297.35
5043,3067.0
5044,6316.05
5045,3253.3
5046,2232.3
5047,4114.45
5048,3458.05
5049,7165.95
5050,4337.5
5051,4720.2
5052,5111.55
5053,7497.9
5054,4848.3
5055,3505.05
5056,8896.5
5057,8349.95
5058,6768.85
5059,2093.95
5060,5303.65
5061,4941.3
5062,3454.55
5063,8645.45
5064,9717.3
5065,5933.0
5066,5795.65
5067,5755.85
5068,6897.8
5069,11489.7
5070,3253.75
5071,3784.0
5072,4274.15
5073,5543.75
5074,5100.5
5075,8338.05
5076,6485.8
5077,6361.85
5078,2588.6
5079,6315.9
5080,5563.2
5081,3267.7
5082,5981.7
5083,3189.9
5084,6955.4
5085,5262.9
5086,5407.95
5087,6395.2
5088,3892.95
5089,4799.75
5090,6753.0
5091,4863.15
5092,8171.85
5093,5234.3
5094,8324.7
5095,4880.55
5096,3400.25
5097,7921.9
5098,2544.1
5099,10259.2
5100,5369.1
5101,4700.7
5102,6701.0
5103,4641.9
5104,3795.4
5105,5345.65
5106,2572.75
5107,2851.45
5108,5630.3
5109,5960.75
5110,10427.0
5111,5680.8
5112,5838.5
5113,3990.7
5114,5698.1
5115,2842.65
5116,9894.0
5117,6628.15
5118,13259.0
5119,5474.1
5120,4582.25
5121,6761.35
5122,6755.65
5123,3027.1
5124,8538.85
5125,7230.1
5126,5408.75
5127,5689.9
5128,4024.75
5129,2629.8
5130,5310.9
5131,3524.1
5132,2860.25
5133,7234.75
5134,5760.55
5135,21004.9
5136,6955.2
5137,3657.95
5138,5440.7
5139,7791.3
5140,4467.9
5141,5687.2
5142,5147.35
5143,6802.35
5144,6512.95
5145,3932.85
5146,4785.7
5147,6320.0
5148,6584.3
5149,5699.9
5150,7003.4
5151,4374.6
5152,4481.75
5153,5100.15
5154,7898.95
5155,8495.15
5156,7129.45
5157,5959.5
5158,3613.65
5159,5863.1
5160,3509.3
5161,7011.95
5162,7391.4
5163,8545.45
5164,4225.85
5165,3662.95
5166,4281.1
5167,5676.85
5168,8627.35
5169,5922.85
5170,4523.15
5171,4266.3
5172,6245.1
5173,3339.3
5174,6566.15
5175,3356.0
5176,6342.65
5177,6100.85
5178,4654.15
5179,6529.7
5180,4941.75
5181,3959.7
5182,5452.05
5183,6481.5
5184,9554.6
5185,5251.85
5186,6362.0
5187,6402.6
5188,8008.7
5189,5496.65
5190,7529.25
5191,3661.65
5192,3948.3
5193,4567.55
5194,5971.25
5195,7810.15
5196,6284.7
5197,4465.85
5198,6224.8
5199,6120.05
5200,7328.55
5201,3626.4
5202,10928.7
5203,3621.3
5204,5762.05
5205,6911.75
5206,4459.25
5207,4629.85
5208,5962.9
5209,5940.6
5210,4640.2
5211,4468.55
5212,5929.25
5213,6417.95
5214,4394.45
5215,4081.2
5216,6742.85
5217,9586.0
5218,5803.75
5219,3818.5
5220,6293.0
5221,5533.9
5222,6763.2
5223,7318.3
5224,3859.4
5225,6994.85
5226,5059.2
5227,5825.0
5228,6115.35
5229,4992.05
5230,5763.45
5231,4070.6
5232,6239.75
5233,7934.9
5234,4380.35
5235,4243.65
5236,5627.05
5237,5222.2
5238,5170.9
5239,7524.5
5240,5436.55
5241,6263.2
5242,4496.3
5243,4271.7
5244,5037.3
5245,7846.65
5246,6325.95
5247,6974.3
5248,6883.95
5249,5188.4
5250,7203.3
5251,4508.45
5252,5539.8
5253,6863.3
5254,5745.75
5255,8145.1
5256,6520.65
5257,5942.0
5258,5305.65
5259,6641.65
5260,6393.9
5261,5063.55
5262,3927.9
5263,4552.85
5264,6032.2
5265,5784.3
5266,4994.45
5267,6343.55
5268,5608.95
5269,5360.0
5270,4930.55
5271,4156.9
5272,5517.4
5273,6025.35
5274,4971.7
5275,5007.45
5276,4483.0
5277,5459.45
5278,3161.85
5279,6214.85
5280,3942.7
5281,7030.25
5282,5495.7
5283,4791.05
5284,7247.65
5285,3225.65
5286,4563.15
5287,8599.1
5288,5677.3
5289,6926.25
5290,6509.8
5291,4817.0
5292,5589.4
5293,5340.4
5294,6054.5
5295,8513.0
5296,5305.65
5297,2487.25
5298,4294.15
5299,7649.1
5300,7507.35
5301,5468.35
5302,5654.35
5303,4090.75
5304,4507.8
5305,2920.55
5306,3802.1
5307,5641.0
5308,5624.85
5309,5476.8
5310,9988.05
5311,7165.95
5312,7386.75
5313,6747.2
5314,4463.95
5315,7233.2
5316,7976.55
5317,5371.8
5318,6127.15
5319,4460.65
5320,6153.25
5321,3781.3
5322,5418.25
5323,4575.85
5324,7618.4
5325,6445.85
5326,6916.2
5327,6636.55
5328,5595.1
5329,6548.6
5330,15361.45
5331,7894.5
5332,4334.85
5333,3050.4
5334,5343.35
5335,7970.0
5336,5078.85
5337,11763.65
5338,18206.5
5339,3393.6
5340,4258.6
5341,6868.9
5342,4317.25
5343,7449.35
5344,5437.9
5345,6071.15
5346,0.0
5347,5592.85
5348,6241.3
5349,6652.05
5350,6655.6
5351,5747.05
5352,6101.1
5353,5334.35
5354,4266.1
5355,4342.45
5356,6799.65
5357,4909.8
5358,5270.35
5359,5765.8
5360,4613.3
5361,4349.7
5362,5414.95
5363,5265.5
5364,7720.25
5365,6856.75
5366,6744.0
5367,5912.55
5368,3105.45
5369,5335.6
5370,6037.75
5371,4498.3
5372,3816.25
5373,9291.85
5374,6131.9
5375,7764.8
5376,5628.4
5377,4805.8
5378,4436.85
5379,4011.2
5380,7884.65
5381,5072.3
5382,8203.3
5383,12515.9
5384,6318.35
5385,5225.45
5386,4484.65
5387,4431.6
5388,6272.5
5389,3320.45
5390,4492.7
5391,8275.7
5392,4842.45
5393,12086.1
5394,9001.15
5395,4426.1
5396,5713.45
5397,4465.45
5398,6179.0
5399,4844.25
5400,8577.95
5401,5969.1
5402,6527.4
5403,4537.85
5404,6035.9
5405,4566.0
5406,6922.35
5407,5680.05
5408,5283.35
5409,6242.45
5410,5541.5
5411,6656.9
5412,8069.05
5413,5720.85
5414,8015.25
5415,6545.9
5416,7010.7
5417,4897.55
5418,4515.85
5419,5024.4
5420,7098.1
5421,5967.9
5422,5920.2
5423,5371.3
5424,7843.6
5425,4497.5
5426,6788.35
5427,5513.35
5428,4142.0
5429,10266.9
5430,14494.45
5431,6336.7
5432,5959.55
5433,6539.4
5434,8545.2
5435,9008.35
5436,5677.3
5437,6239.15
5438,5389.45
5439,7254.9
5440,3790.45
5441,4835.7
5442,4749.25
5443,5168.05
5444,6779.95
5445,3579.25
5446,3786.3
5447,5741.25
5448,4056.4
5449,3672.45
5450,4964.55
5451,4701.6
5452,7496.7
5453,7730.15
5454,6403.05
5455,5393.05
5456,5361.35
5457,9479.55
5458,5901.75
5459,4963.3
5460,4613.2
5461,7863.2
5462,4402.7
5463,5691.15
5464,3460.85
5465,4536.75
5466,5850.65
5467,6061.75
5468,5067.75
5469,7458.05
5470,7603.7
5471,9921.0
5472,4962.7
5473,9135.6
5474,2936.05
5475,4529.15
5476,5130.0
5477,3504.75
5478,7172.8
5479,4564.0
5480,4627.75
5481,8085.55
5482,8696.2
5483,6614.6
5484,4510.9
5485,4116.1
5486,7416.5
5487,6452.4
5488,4919.55
5489,5039.95
5490,6096.0
5491,6708.55
5492,4575.05
5493,4577.55
5494,6199.35
5495,6998.95
5496,11781.8
5497,5232.1
5498,12476.9
5499,5426.7
5500,5014.3
5501,3262.3
5502,4893.9
5503,5193.65
5504,4693.05
5505,7235.0
5506,5159.6
5507,3856.4
5508,6423.95
5509,3282.9
5510,6325.05
5511,6157.05
5512,5693.65
5513,6919.3
5514,4317.0
5515,8006.8
5516,5552.55
5517,4641.05
5518,5032.25
5519,4644.6
5520,8834.8
5521,5599.0
5522,3603.25
5523,5915.3
5524,7212.15
5525,6564.15
5526,4833.55
5527,7301.1
5528,4797.75
5529,5479.6
5530,5447.3
5531,8200.15
5532,4642.45
5533,4685.15
5534,5542.0
5535,4543.25
5536,3401.05
5537,4523.65
5538,8031.55
5539,7521.7
5540,9742.8
5541,8909.3
5542,7709.25
5543,5156.65
5544,4644.1
5545,9489.15
5546,8311.25
5547,5426.4
5548,7258.75
5549,8035.4
5550,4407.15
5551,3293.5
5552,7157.8
5553,6177.55
5554,5172.0
5555,4960.15
5556,2006.3
5557,8814.1
5558,6458.95
5559,6215.05
5560,4697.4
5561,5206.5
5562,5614.65
5563,5772.9
5564,5719.5
5565,4760.0
5566,4486.05
5567,3103.05
5568,2743.55
5569,6082.6
5570,16455.6
5571,4540.15
5572,5485.3
5573,5408.85
5574,4733.7
5575,4525.45
5576,4565.35
5577,3586.4
5578,6272.5
5579,5775.1
5580,3690.8
5581,7012.95
5582,4071.65
5583,4233.8
5584,7157.4
5585,6480.5
5586,8311.3
5587,4071.95
5588,5348.9
5589,4254.8
5590,4837.1
5591,11890.5
5592,7596.15
5593,6030.05
5594,4055.2
5595,4421.8
5596,5507.05
5597,3726.1
5598,8066.3
5599,4334.5
5600,4480.05
5601,6659.15
5602,4432.55
5603,4813.5
5604,4849.65
5605,7226.65
5606,5858.7
5607,3490.9
5608,4427.25
5609,5920.55
5610,7022.65
5611,7595.1
5612,5806.3
5613,3952.7
5614,6762.45
5615,5166.2
5616,4536.1
5617,6506.55
5618,6360.3
5619,5610.8
5620,4652.95
5621,5564.4
5622,7132.1
5623,5401.35
5624,5601.25
5625,6367.65
5626,4609.4
5627,8384.35
5628,5365.65
5629,4353.7
5630,9167.3
5631,4849.6
5632,2745.15
5633,7108.05
5634,7619.05
5635,7059.55
5636,5557.45
5637,5051.3
5638,5186.65
5639,6204.95
5640,5516.25
5641,7195.0
5642,3234.8
5643,5088.45
5644,5914.2
5645,4468.05
5646,4049.7
5647,6269.15
5648,5850.6
5649,4607.65
5650,6723.15
5651,5262.55
5652,7719.55
5653,4794.15
5654,5465.8
5655,5155.5
5656,6222.05
5657,7162.65
5658,3996.8
5659,7363.35
5660,6613.6
5661,5902.45
5662,4296.5
5663,3102.35
5664,6226.65
5665,5650.6
5666,7007.25
5667,5879.15
5668,4368.3
5669,7553.25
5670,4863.5
5671,4799.85
5672,7153.0
5673,4353.4
5674,7385.9
5675,8896.1
5676,7204.6
5677,3833.7
5678,4346.65
5679,3826.7
5680,2991.15
5681,6686.95
5682,4725.9
5683,8199.85
5684,4353.1
5685,5960.65
5686,6362.75
5687,8806.55
5688,4255.45
5689,5297.25
5690,4125.2
5691,6079.8
5692,5071.4
5693,6398.55
5694,7243.45
5695,8041.6
5696,5729.8
5697,6360.25
5698,5842.85
5699,4371.2
5700,5121.4
5701,8787.95
5702,7770.6
5703,6134.9
5704,15072.3
5705,5193.25
5706,4640.05
5707,4994.15
5708,7294.25
5709,7696.3
5710,5362.45
5711,6405.1
5712,6941.85
5713,6750.1
5714,5509.5
5715,4673.05
5716,4328.7
5717,4360.9
5718,3377.1
5719,4089.6
5720,7007.7
5721,13998.65
5722,5332.2
5723,4081.45
5724,6279.3
5725,3306.25
5726,5703.85
5727,3889.15
5728,7325.4
5729,5934.5
5730,5650.3
5731,10910.55
5732,11052.6
5733,6051.5
5734,5897.1
5735,3070.45
5736,5382.35
5737,4963.75
5738,8014.8
5739,4328.15
5740,3777.7
5741,5334.3
5742,5138.25
5743,7067.95
5744,5435.35
5745,3691.3
5746,6585.3
5747,6219.65
5748,5906.3
5749,3657.8
5750,3240.55
5751,6457.1
5752,4073.45
5753,8441.85
5754,4154.45
5755,4025.1
5756,6051.9
5757,5246.4
5758,3971.5
5759,5411.85
5760,5237.55
5761,7820.5
5762,7422.65
5763,5328.85
5764,4196.8
5765,4580.25
5766,8398.7
5767,4091.7
5768,5396.1
5769,6022.75
5770,10290.5
5771,6028.8
5772,5436.75
5773,6032.25
5774,4515.05
5775,7835.4
5776,4741.05
5777,8574.8
5778,5215.1
5779,4456.25
5780,6740.25
5781,4102.9
5782,6639.3
5783,16672.25
5784,3670.95
5785,4638.6
5786,8862.35
5787,5988.3
5788,5898.15
5789,6257.65
5790,4897.45
5791,5595.05
5792,3958.0
5793,7551.2
5794,4847.5
5795,5779.35
5796,5850.05
5797,4510.55
5798,6337.4
5799,5408.1
5800,3258.05
5801,7357.45
5802,8738.5
5803,3666.7
5804,6079.2
5805,6062.8
5806,4711.95
5807,7808.35
5808,5480.75
5809,8351.2
5810,4345.4
5811,4154.0
5812,5608.95
5813,3570.5
5814,6522.0
5815,3648.05
5816,5152.0
5817,4632.45
5818,4896.95
5819,4817.85
5820,5518.05
5821,5742.3
5822,7250.85
5823,5338.9
5824,6507.85
5825,6087.45
5826,7395.65
5827,7749.0
5828,6460.6
5829,2850.5
5830,5199.7
5831,6215.25
5832,4515.65
5833,8855.0
5834,4822.55
5835,5846.7
5836,8773.8
5837,5664.4
5838,4178.5
5839,8698.4
5840,8976.25
5841,5101.5
5842,5907.0
5843,8341.9
5844,5870.15
5845,4837.0
5846,6396.8
5847,4930.85
5848,5173.55
5849,6596.55
5850,4242.0
5851,6239.45
5852,6272.45
5853,6701.15
5854,6549.65
5855,4963.1
5856,5726.1
5857,3276.05
5858,6193.15
5859,6115.25
5860,5121.7
5861,5689.6
5862,5311.85
5863,7859.45
5864,5339.25
5865,4223.15
5866,5488.2
5867,6176.45
5868,5908.9
5869,4383.4
5870,3679.05
5871,5534.8
5872,6830.5
5873,4932.35
5874,6410.45
5875,6327.55
5876,4943.3
5877,4700.5
5878,3387.75
5879,5307.1
5880,5553.5
5881,5508.3
5882,5902.5
5883,6535.7
5884,4678.85
5885,7136.9
5886,3427.35
5887,2682.5
5888,5860.6
5889,8861.15
5890,7049.95
5891,5590.65
5892,4142.05
5893,5871.1
5894,7202.8
5895,4716.5
5896,7190.65
5897,4443.4
5898,4202.7
5899,4486.6
5900,4599.3
5901,4962.15
5902,3923.35
5903,3871.85
5904,3534.35
5905,6410.65
5906,5556.3
5907,4346.95
5908,5185.1
5909,6074.7
5910,4728.75
5911,5258.8
5912,7276.15
5913,6633.1
5914,5982.7
5915,3641.0
5916,12767.5
5917,5698.05
5918,3978.4
5919,7442.75
5920,6396.4
5921,5973.0
5922,5687.5
5923,5830.75
5924,7773.8
5925,11050.0
5926,3948.3
5927,4072.3
5928,4946.95
5929,5627.55
5930,5205.9
5931,7357.5
5932,6964.5
5933,5792.25
5934,4545.7
